review,0
,"Barusan ada orderan gofood di apk saya menggunakan pembayaran kartu kredit, parahnya SAYA TIDAK MELAKUKAN ORDERAN TERSEBUT DENGAN MENG KLIK ORDER!!! Memang sehari sebelumnya saya ingin beli tetapi tidak jadi, jadinya orderan tersebut masih ada dikeranjang. Tapi kenapa bisa tanpa saya klik order, tiba2 sudah bisa meng order dengan sendirinya. Saya merasa dirugikan dengan kejadian ini"
,"Tolong perbaiki interface untuk bagian pembayaran lah. Dibuat halaman khusus dimana pilihan pembayaran nampak semua (minimal per kategori). Dibuat bertahap jangan dalam 1 halaman. Bikin bingung yang belum terbiasa sama UI gojek. Pake jebakan betmen ""pesan sekarang"" segala NYEBELIN tau."
,"Tampilan versi ini sangat membingungkan, terutama go send.. Alamat dan kontak yg sudah disimpan jadi tidak ada dan letaknya membingungkan, harap rubah kembali tampilannya seperti semula"
,"Baru pertama kali ingin bayar samsat lewat gopay tetapi selalu gagal, saya kira karena sinyal tetapi coba aps yg lain baru bisa. Top up gopay bisa, kenapa giliran mau tf dari gopay ke yg lain sulit sekali, diinformasikan harus update gopay plus, tapi alur untuk update ke gopay plus tidak bisa diklik. Mohon perbaiki aplikasinya."
,"Untuk aplikasi gojek mohon utk mapnya segera disamakan dgn kondisi gmaps asli, karena jelas sangat membingungkan kami sebagai penumpang utk sampai ke tujuan, ketika kita ketik jln a misal munculnya malah di tempat lain karena di Jakarta ada byk nama jalan yg sama tetapi beda tempat atau bisa dibilang dua daerah yg berbeda tetapi memiliki kesamaan nama jalan sehingga itu bisa menyebabkan salah titik tujuan, mohon agar segera ditangani keluhan ini"
,"Tolong diperbaiki. Kenapa saya harus mengalami 2 kali eror? Aplikasi sudah versi terbaru. Internet tidak ada masalah tapi sudah 2 kali saya mendapatkan eror yang berbeda. Pertama, saya klik pesan sekali, setelah itu loading tanpa henti dan app tidak merespon. Tiba-tiba dapat notif pemesanan 3 kali. Kedua, navigasi/maps tidak berjalan seperti biasa. Saya memilih alamat yang saya kunjungi tiap hari tapi hari ini tidak terdeteksi. Semua, alamat mana pun, yang biasa saya kunjungi seperti itu."
,Semakin hari semakin berat untuk mendapatkan order dgn perubahan2 dan sistem yg diterapkan semakin sulit dgn ketidak stabilan sistem yg ada sprti prioritas atau skema2 yg terbaru. Sedangkan aplikator lain sedang membuat hampir sama.persaingan online bertambah berat tp gojek msh belum bs merubah pola..baik antar driver atau pun pesaing aplikator on line. Bnyk sdh para driver berusaha tetapi hasilnya sangt2 tdk memuaskan..dan beralih ke aplikator lain dlm arti kata bnyk yg meninggalkan..
,"Setiap ada perubahan bukannya makin bagus malah makin gak jelas, contoh perubahan tampilan di gosend tujuan pengiriman yg di favoritkan yg terakhir sering di pakai malah hilang yang masih muncul malah yang sudah lama gk di pakai buat tujuan pengiriman"
,"Sangat sulit untuk mengubah email, bahkan bisa dibilang menyulitkan. Nomor yang di daftarkan baru tapi email sudah terisi sendiri padahal saya nggak ingin pakai email itu dan buruk nya lagi emailnya di anggap sudah dipakai padahal itu yang ngisi dari gojek. Hal seperti ini benar benar tidak nyaman dan tidak efektif"
,"Aplikasi yg sangat membantu dan sangat menguntungkan. Makanya selalu ku gunakan setiap hari. Setelah sekian lama menggunakan gofood (mungkin keseringan pesan), akibatnya promo resto dihilangkan, sehingga jadi males pesan makanan. Semoga bisa kembali seperti semula."
,"Ini aplikasi nya gimana?saya sudah klik gojek tapi nggak muncul arah. Terus saya coba untuk log out, tapi coba login itu ngga bisa masuk padahal sudah memasukkan no handphone, saya coba masuk/login lagi tetap ngga bisa. Sudah saya update aplikasinya maksa nya tetep ngga bisa. Saya klik bantuan muncul nya lama banget padahal sinyal nya bagus Tolong perbaiki agar bisa login pake no handphone Dan tolong sarannya"
,Skrng biaya aplikasi semakin membengkak.. makin tinggi aja biaua aplikasinya yang di cantumkan di total pesanan.. Dan untuk pembayaran PAYLATER menurutku.. itu sama saja dengan mempermalukan diri kita sendiri di depan umum.. karna kenapa kalau kita pesan pakai paylater itu di struk pembeliannya akan muncul GOPAYLATER seharusnya antara driver dan resto tidak perlu tahu mengenai hal itu
,"Biasanya apk gak ada kendala. Kenapa skrng sy buka gak bisa? Load trs. Kecewa :(. Pdhl langganan bgt pakai gofood nya. Udh ku coba uninstall trs install lg, eh sm aja... Pke WIFI pke DATA sinyal full 4G sm aja"
,"Pengguna aplikasi gojek sejak 2016. Perkembangannya saya mengikuti namun baru hari ini saya beri rating karena sering pakai fitur gofood dikala mager dan diskon yang cukup worth it, but bea aplikasi jangan ditambah""kan ya, makanan masuk gofood aja udah naik harganya, ya it's okay lah ada diskon berupa % itu sih yang paling ditunggu, semoga diperbanyak ya. untuk goride dan gocar hanya dipake ketika event mudik or perjalanan vacation, untuk saat ini harganya cukup tinggi, keep it up n improve.."
,"Smoga dibaca dan dibales🙏 Ini kenapa ya fitur gomart nya sekrang gak bisa dipake setiap mau order barang selalu muncul ""mau order lokasi berbeda? Boleh, tapi harus kosongkan kerangjang"" Sedangkan lokasinya sesuai titik, dan di sekitar rumah saya banyak market dan kenapa sekarang gak bisa pilih marketnya.. tolong penjelasan nya ya🙏"
,"Btw report bug dimana? Ada bug saat baru order pembayaran makanan muncul ""Offer Error"" seakan akan sudah menggunakan diskon dan terjebak disitu jadi ga bisa pesan karena diklik [Ok, hapus diskon] tetap muncul ""Offer Error"" terus menerus di GoFood. Terimakasi. EDIT: Solusinya restart aplikasi."
,Tolong ditambah fitur untuk laporan driver yang membatalkan secara sepihak tanpa pemberitahuan dan tidak bisa membaca maps. Di kala urgent dan tiba2 dibatalkan membuat orang stress. Untung ada driver pengganti tapi waktunya sudah mepet karna yang driver awal kelamaan gak sampe2.. Tolong pihak gojek tambah fiturnya saja. Saya sudah sering maklum drivernya salah baca maps terus. Padahal mapsnya sudah jelas pakai banget lho... Maaf saya tulis disini karna di apknya gak bisa komplain. Terima kasih..
,"Saya mengedit ulasan ini, sampai sekarang masih sama. Lelet bangettt Di update gaada perubahan, transaksi sangat lelet muter terus loading terus. Saya beli pake internet saja sampai ngulang belasan kali. Parah gopay. Maintenance app nya tolong pihak gojek baru keluarkan app yang baru."
,"Harga sebelum dan sesudah menggunakan voucher tidak ada bedanya, jadi apa gunanya menggunakan Voucher kalau harganya sendiri saja hanya berubah 1000-2000 RB saja, padahal disitu sudah tertera berapa besaran diskon potongan voucher yang kita dapatkan , kenapa semakin kesini, semakin sangat menurut saya kurang begitu nyaman untuk menggunakan aplikasi gojek, saya berharap semoga bisa menjadikan suatu bentuk tambahan evaluasi lagi supaya menjadi lebih baik lagi kedepannya"
,Lama lelet... gk tau malam ini lama banget.. padahal di map driver deket tapi gk ada yg nerima saya...saya coba berkali kali tetep gk ada... saya akhirnya pilih yg lain... sumpah kesel banget... Kalo sampai alesan pastikan internet.. matamu.. internet w full 4G+.. kuota juga ada... makin aneh nih gojek.. nyesel w pakek ni apk.. gk guna. W langsung ganti grab.. dan nyatanya w langsung dapet drivernya tuh.. emang pelayanna apk nya yang makin lama makin jelek...
,upgrade go pay gagal terus padahal foto sudah jelas. apa harus pake fitur hp yg lebih canggih lagi ya baru bisa foto dengan jelas. tlg untuk untuk tim IT nya bisa d sesuaikan dengan kondisi hp dengan berbagai macam merk atau dberikan informasi agar bisa upload dri foto yg kita punya biar lebih jelas lagi
,"semua yg di ungkapkan adalah real di lapangan bagi pengguna aplikasi tersebut jd jgn hanya menaikkan tarif perjalanan dan hanya menjauhkan kilometer perjalanan nya saja tp tolong perbaiki kinerja aplikasi tersebut baik di driver nya maupun aplikasi penumpang nya jgn terlalu banyak alasan gangguan internet lach ini lach itu lach tolong dong perbaiki dalam segala aspek yg ad agar para pengguna lebih mudah dalam penggunaannya mana yg di gadang2 dr awal ""karya anak bangsa"" tp nyata nya nol besar"
,"Biaya layanan jasa & aplikasinya sangat mencekik! sekali order harus tambah 4rb, padahal belum tentu yg diorder memuaskan semua. Tolonglah dikurangi biaya jasanya, dikali jutaan pengguna setiap hari aplikasi ini untung brpa banyakk cobak"
,"Kenapa tidak bisa dibuka???? Disuruh tunggu kode via SMS, tapi saat kode didapat malah dibilang salah memasukkan kode. Saat mau daftar ulang dibilang no hp n email sudah terdaftar. Tolong diperbaiki kinerjanya untuk Gojek."
,"Fitur gojek saat ini aneh, komunikasi dg CS hanya pesan yg dikirim otomatis, misal ada kendala order gak sengaja malah ngak bisa dibatalin, ngak ada peyelesaian diskusi, lagian juga kenpa sekarang ngak ada menu yg bisa membatalkan orderan klo memang ngak sengaja dipencet !!!!"
,"Tolong di bikin permudah untuk akuratnya titik jemput , karena sering tidak akurat titik jemput nya saat pesan go ride, dan kalau pas pesen go food juga sering tidak akurat titik antarnya.."
,"Saya kecewa dan kesal karna harga ongkir mahal sekali, tolong diturunkan lah harganya yang masuk akal sedikit, orang orang juga males liat harga ongkir yang ga masuk akal + promo sedikit banget, kalau ngasih ongkir itu yang masuk akal lah"
,"tolong min, kenapa ketika saya top up atau apapun yang harus memakai pin, itu pin tidak muncul dilayar terus juga kenapa tidak bisa mengganti profil ya? padahal jaringan saya sudah bagus tidak ada kendala tp kenapa saya ulang berkali kali tp masih belum ada perubahan? tolong dong ini saya jadi tidak bisa menggunakan gopay nya"
,"Pembayaran Gopay sih oke, tapi ya gitu kelipatan top up 50,000, kalo top up 250,000 di Alfamart ya kena admin 2 kali, kukira mempermudah ternyata malah njelimet kurang fleksibel, baiknya di perbaiki untuk kedepannya."
,"Kapan fitur tarik tunai tanpa rekening normal lagi? Saya kemarin mau tarik saldo, eh fiturnya hilang lagi... Padahal 2 hari yang lalu fitur itu muncul, pas saya mau gunakan fitur tersebut malah hilang lagi."
,"Kode bayar selalu bilang internet mati, padahal sinyal bagus dan kuota banyak, gara-gara ini terpaksa bayar pake tunai. Untung bawa duit cash, coba klo gak. Masalah yg ada, tolong diperbaiki..."
,Apaan sih makin kesini makin menyebalkan sekali ini aplikasi di top up Gabisa di pake nyalahin akun yang bermasalah mesen apa apa ga bisa TF harus upgrd payplus udah di up juga tetep ga bisa!!! GA SESUAI DENGAN IKLAN IKLAN YANG BEREDAR!!!!
,"Tolong bug maps diperbaiki lagi, karna sangat mengganggu pelanggan, sudah pilih alamat tiba"" Berubah alamat sendirinya ketika sudah dapat driver, sudah 2 kali lo, tolong diperbaiki segera bug nya, Terimakasih"
,"Kok ga bisa transfer ke bank ya?? Tolong solusinya soalnya sinyal udh bagus udh diperbarui juga, tpi ttp gabisa transfer ke bank terus ada tulisannya ""lagi ada perbaikan di sistem bank nya nih"" tolong buat yg pengiriman uang ke bank gitu diperbaiki dong!!"
,"puas dengan pelayanan drivernya, fiturnya terupgrade, aplikasinya berjalan lancar cepat, tarif memang agak bikin sedih karena naik drastis, semoga selalu ada kenyamanan dan keamanan bagi driver dan customer ya tim gojek, terimakasih banyakkk atas pelayanannyaaa"
,"Kalo pesen gocar di bandara, selalu dipaksa cancel bokingan oleh karyawan, karena pakai yg paling murah, dengan alasan mobilnya habis, mau pagi smpai malam alasannya sama saja, dan disuruh boking tarif yang paling mahal, tapi mobilnya gk Upgrade, sama saja kek odong-odong, SANGAT TIDAK RAMAH.!!!"
,"Males bgt semakin mahal, makanan sm ongkir jauh lebih mahal ongkirnya. Padahal levelku udh juragan, tp promo ongkir mlh semakin jarang, yg ada malah dinaekin semua2 nya. Udah hrga makananx di up smpe 5rb, ongkir mahal, masi ketambahan biaya jasa bla bla bla. Aplikasi cap 👎 sorry uninstal!!"
,"TAMBAHKAN GOTIX MAGELANG! .Ketika saya mau login dengan cara masuk saya sudah menulis no hp terus ada notifikasi ""sepertinya akun anda belum terdaftar"" (padahal saya sudah pernah masuk) lalu saya lengkapi data diri dan no hp terus ada notif lagi ""sepertinya aku n ada ditemukan"" yaudah saya ngisi no hp lagi ketika saya klil lanjut ada notif ""anda terlalu banyak mencoba tunggu 30 menit"" TOLONG PERBAIKI MASALAH LOGIN APLIKASI NYA"
,"Biaya layanan tambah besar, biaya langganan makin aneh (tambah mahal dan malah jadi terbatas restonya untuk gofood), Gocar dan GO-RIDE bisa >20% lebih mahal dari kompetitor, padahal goclub udah sultan promo di akunnya malah hilang 🤣 nggak ada istimewanya sama sekali tuh sultan sekarang wkwk, reward naikin goclub skrg juga cuma dikasih voucher sampah yang ga bisa didouble (total diskonnya cuma bisa nutup biaya layanan)."
,"Sering eror saya pembayaran dengan notifikasi tidak dapat tersambung internet, padahal sinyal kencang. Saya rubah lagi bintangnya jika sudah benar"
,"gk tau knapa...buat masuk ato dafatr kok susah...padahal aku dulu punya akun cuman no hp ku ganti...masuk pkai akun gogle seharus nya bisa...sampai berkali"" tak coba login masih gk bisa...padahal apl sebelah biarpun ganti no hp berkali"" masih bisa login pakai akun gogle...tinggal verifikasih no hp baru saja..sesimple itu..terpaksa aku uninstal apl gojek..daripada bikin pusing.."
,"Gofood+ nya kacaw sekarang, dah beli ternyata gabisa dipake di resto yang diminatin, udah harga naek malah lebih ribet, berasa kena scam beli gofood+ sekarang, rugi, mending gw jalan nyamperin tempatnya/pake delivery langsung dr restonya. Kecewa, dah cukup 1 bulan aja gw subscribe, thanks"
,Posisi armada tidak terdeteksi di map customer sehingga tidak dapat dilihat apakah ada driver terdekat atau tidak di posisi pick up tolong diperbaiki seperti sebelumnya...
,"Kok makin ribet ya skrg apliksi ini ,Sinyal udah bagus ehh pas order gosend mencari drivernya hampir 2 jam an dan double . Terus pas mau dicancel gak bisa, sering bgt error kayak gini dan sangat meresahkan. Makin maju harusnya pelayanan bisa lebih fleksibel gak di oper sana sini Baru kali ini kecewa bgt"
,"Sebelumnya untuk penggunaan saya jangka panjang di gojek baik baik saja, namun mengapa akhir akhir ini sekitar 2 bulan terkahir gojek sangat tidak enak dipakai, karena 1. Saya tidak bisa mengisi gopay padahal nomor tlp sudah benar alhasil uang saya terbuang percuma 2. Pesanan selalu di cancel 3. Pesanan tidak jelas mengapa tiba tiba bisa dapat drive yang malah sudah di dapat orang lain, dan driver yang seenaknya sendiri ketika dapat pesanan dicancel dari sananya dan sering error dari saya&driver"
,"Aplikasinya error semua promo tidak bisa diapply, hari ini pindah pesen semua ke grab aja deh Update: bugsnya dibenerin dong tiap siang selalu error, voucher sudah di applied tapi di halaman pembayaran tidak berubah Update2: akhirnya ada keluar update baru, bugsnya sudah dibenerin nich, sudah ga error lagi"
,"Saya pengguna baru...pake 1x langsung uninstall. Karena 1 tidak ada keterangan jenis kendaraan yang menjemput kami, yang ada hanya plat nomor kendaraan. Masak kami dijemput dengan motor smash yg sudah kotor tidak layak kondisi fisik dan mesin. Pake motor lama ga papa sih asal layak ajah. Pertama pake langsung kecewa 😅"
,"Dulu saya sangat suka pakai gopay karena memudahkan gak usah keluar duit tinggal scan selesai ,sekarang banyak sekali kendala nya dari yang scan QR sekarang udah ribet banget harus pake wifi kalo gak pake pasti di bilang gak ada sinyal padahal sinyal full 4G ,jujur kecewa sekali dengan perkembangan nya jadi aneh aplikasi nya ."
,saya pengguna lama gosend dengan aktivitas kirim barang setiap hari...mohon kiranya agar aplikasi gojek bisa lebih di permudah fiturnya di riwayat pesanan yg sudah selesai terkirim agar bisa di pesan kembali tanpa perlu mengetik ulang alamat kembali & tidak perlu kembali ke menu Favorit agar lebih cepat dan simple..karena alamat Favorit hanya bisa menyimpan 20 alamat saja...sedangkan pengguna seperti saya banyak sekali alamat yg harus di kirim dalam setiap hari.. mohon di perbaiki.
,"Rute penjemputan dan rute pengantaran sering menggunakan rute Alternatif, sehingga driver suka lama datang njemput karena mengikuti rute di aplikasi, padahal rute teraebut tidakbisa tidak efektif dan driver menjadi lebih lama samapai menjemput Pengorder, kadang malah melewati rute yg ternyata tidak bisa diakses, sehingga driver sering puterbalik mencari rute lain,, Untuk Orderan Gofood...masak sekarang ada gabungan...pantes lama banget sampeknya..."
,"Saya suka pakai gojek dan fitur didalamnya. Hanya saja gopay belum bisa mencapai algorithma pembayaran VA dan bukti pembayaran perjalanan tidak sebagus dulu. Dulu bukti pembayarannya itu menyerupai etiket pembelian tiket pesawat, saking bagusnya saya sangat mengapresiasi lembar tersebut tp entah mengapa semakin kesini jd alakadarnya."
,"Untuk versi kali ini banyak error nya, saya beberapa kali error order goride, setelah saya diemin satu jam baru masuk dan kasian driver yg nunggu pdhl saya sudah cancel dari sejam yg lalu, trz beberapa fitur jga error. Aneh tolong diperbaiki baru saya tambah bintangnya lagi"
,"Setelah jadi anak sultan Gak bisa beli paket diskon ongkir lg. Help Paket tidak tersedia, padahal sebelum ini selalu beli paket diskon ongkir 14 hari, selalu di perpanjang. Makin aneh."
,"Aplikasi terlalu mahal,biaya tambahan semakin besar apa lagi pesan food di waktu malam dan hujan ongkos sangat mahal biaya ny,driver tidak banyak yang tidak sesuai plat motor dan atribut jarang pakai.dan driver ugal ugalan membahayakan penumpang"
,Kenapa setelah update terbaru tidak bisa memesan jarak jauh ya? Saya kesusahan karena ortu nggak bisa memakai app online. Saya di madiun ibu saya di solo.. biasanya bisa pesan jarak jauh sekarang tidak bisa. Kecewa sekali. Padahal abang gojeknya selalu ramah.
,Driver nya selalu membatalkan pesanan selain itu yg lebih parah nya driver sengaja melewati saya dan mendiamkan chat saya hingga tidak di jemput agar saya mengatakan pesanan tanpa memberi kabar apapun seharusnya driver yg seperti itu di beri pengurangan poin
,"Awalnya baik baik aja. Tapi hari ini saya pakai go ride, di aplikasi katanya nunggu 3 menit, tp udah 17 menit ga dateng dateng. Posisi driver jugaa gak berubah"
,", tolong dong di atur sistem nya. Saya sdah top up saldo. Tapi tidak bisa untuk transaksi saldo GO-PAY nya. Semua gak bisa. Padahal sudah upgrade GO-PAY plus. Tnya di pusat bantuan tapi tidak sesuai jawaban nya."
,"Layanan bantuan semua dijawab sama bot mau keluhan harus bolak balik, email tidak dibalas nomor telepon pun tidak ada di tampilkan. Hapus data tidak bisa tidak ada pertanggung jawaban terhadap privacy pengguna kalah sama ovo, jenis data yg dikumpulkan tidak dapat diminta juga tapi data pengguna malah dijual ke banyak pihak termasuk data KTP. Perusahaan indonesia tapi data pengguna Indonesia diobral murah. Sampah."
,"Ada apa dengan driver, ketika pesan antar gofood sudah mendapatkan driver cek aktif melalui map tapi beberapa saat lama menunggu kemudian tiba"" status pesanan berubah mencari driver baru jadi tambah lama untuk menunggu sampai pesanan tiba. Dan lebih parahnya lagi, status lagi "" berubah driver pada sibuk."
,"Tolong dong yg adil ketika go food, customer tidak bisa cancel, tapi driver bisa seenaknya cancel. Parah, nungguin 1 jam baru ada driver yg mau ngambil. Bukan cuma go food, tapi goride jg. Bener2 makin parah, driver suka cancel seenaknya, padahal udah nunggu lama bgd. Ini mau cepet eh malah buang2 waktu. Peforma nya makin menurun"
,"Ada bug di update gojek terakhir. Pas pembayaran di merchant sering keluar notif bahwa internet mati, padahal pembayaran terproses. Akhirnya scan dua kali dan terbayar dua kali. Ini beberapa kali saya alami."
,"Gopaylater saya di bekukan (pd hal sebelum nya bs dan jarang saya pakai tiba"" di bekukan) tanpa ada masalah apapun... Lapor melalui chat kata nya tdk memenuhi kriteria (yg bagaimana?) Tingkatkan transaksi?(cek transaksi saya kecil kah?)"
,"Berkali2 saya pesan gocar, padahal udah deket jaraknya, tapi gak ada kabar dari driver sampe bisa2 lebih dari 15 menit, tiba2 pas diliat map nya, malah menjauh dari lokasi penjemputan. Gak ngerti lagi deh... giliran ditanya mau diambil apa engga, malah sensi... aplikasi ini punya driver kebanyakan kaya gitu, maaf2 nih saya pindah ke aplikasi sebelah aja ya"
,"Tolong pelayanannya diperbaiki. Tiap melakukan transaksi atau order layanan, loading lama sekali sampai harus di ulang2 beberapa kali namun tetap sama. Padahal sudah habis diupdate. Jaringan sinyal pun baik. Lama2 pindah ke layanan sebelah."
,"Dari 4* , saya turun kan jadi 1 bintang, Lelet, tidak bisa di pakai pembayaran scan langsung. App.DANA lebih lancar"
,"Saat ini 2 dulu. Saran buat gojek tolong perbaiki UI or frontend web pada mobile saat mendapat atau login, karena pada mobile pop up tidak dapat descrollaron ketika gojek ingin mengakses no hp. Jadi cust baru tidak dapat login atau sign up. Thx"
,Ini gmna ya sya kok masuk ke aplikasinya gak bisa sama sekali. Sudah diupdate ke versi terbarutetep gak bisa. Tolong untuk diberikan penjelasan knapa bisa seperti itu dan tolong berikan solusinya
,"Saya dapat notip utk ajukan pay later pas di ajuin eh di tolak,,,ngapain nawarin bikin cape ketak ketik sj,,,,,ini ada notip suruh aktipkan gopay later cicil,0as di buka eh d aplikasi tertulis mohon maaf fasilitas belum tersedia, ini sama sj dengan mempermainkan konsumen,saya selalu pakai apks ini karena karya anak negeri,sekarang apks sy jd 2 pake apks lain lg,,,,tetep saya ksh bintang 1"
,Saya mau upgrade ke gopay plus kenapa di persulit. Memang saya berulang kali coba terus ..itu juga karena ga bisa2.tolong di bantu donk
,"Terlalu mahal dan susah utk di order kendaraan nya. Driver nya jg gak mau jemput, klu jarak tujuan nya dekat, tlg kasih tau driver nya"
,Mohon diperjelaskn lg tentang total biaya digopaylater Krna saya dirugikan .. Dalm pembelian pulsa gak dicamtumkn biaya admin.y.. Harus.y detail  Tiba2 setelah pembayaran saya coba cek tiba2 ada biaya gopaylater.nya Padahal sebelum.y gk ada ket. Nya.. Maaf saya kasih bintang 1 krna tidak melyani dengan baik Mohon diteliti lg.
,"Awalnya cuma bisa masuk kemudian loading terus, saya updata tidak ada perubahan, saya uninstall kemudian download lagi malah saat masukan nomer saja sudah loading terus. Sinyal sangat bagus tapi tidak bisa terbuka apk nya"
,"Sistemnya jelek, padahal baru beberapa menit yang lalu ngebatin ""design UI/UX gojek emang ga ada duanya"" ehhh mau pesan makanan malah server lagi di perbaiki, fyi koneksi internet ku bagus, aku pakai wifi dan ga ada kendala sama sekali, jadi jangan nyalahin costumer dan perbaiki aja server mu itu"
,"Makin hari makin gk jelas aja ini aplikasi, padahal di sekitar yg terdekat banyak ada driver pas pesen goride tapi malah yg jauh2 banget yg nyantol sampe beberapa kali dibatalin sama drivernya!! 👎👎👎👎👎"
,"Aplikasi yang aneh , teman ku ada promo diskon % mirip grab , lalu ku download dan taraaa ku test beli di tempat resto yang sama , dan jreng jreng.. , hasil nya cuma ada promo gratis ongkir/potongan harga max 9rb , aneh nya ku bedaiin promo teman ku total nya ada 9 dan punya ku 8 ternyata guyss :v , dan dia tidak beli paket promo apaun (alias murni dari ojek). beda nya pengguna baru sama pengguna lama ya ? Kalo iya aplikasi ini agak lain si ."
,Percuma dibuat menu pilihan orderan kalo masih disuruh bawa orderan yang tidak kita inginkan.. contoh nya main layanan FOOD saja. tapi menu gosend nya gak bisa dimatiin dan layanan lainnya'.. malah bikin performanya ancur.. gimana mau ngejar rating dan bonus
,"Untuk transfer ke rekening bank kenapa statusnya di proses terus?? Dan di pusat bantuan tidak membantu sama sekali. Chat cs tidak ada jawaban. Tolong jek, saya butuh uang itu segera !! Kalau transfer ke bank membutuhkan waktu 2-3 hari, mending di hilangkan sekalian saja untuk transfer ke bank. Atau setidaknya ada pilihan untuk membatalkan transaksinya jika harus nunggu 2-3 hari. Padahal di aplikasi sebelah bisa langsung masuk ke bank tujuan. Tolong di perbaiki!!"
,"Akhir2 ini saya kesel sama gojek, setiap pesen selalu dapat drivernya jauh2 bgt jadi keseringan di cancel sama drivernya. Mohon cari driver di sekitar customer biar cepat dan kita pun nggak buang2 waktu"
