suka,0
,20.0
,0.0
,9.0
,7.0
,15.0
,7.0
,13.0
,9.0
,4.0
,10.0
,10.0
,6.0
,16.0
,3.0
,8.0
,0.0
,4.0
,4.0
,4.0
,6.0
,7.0
,1.0
,12.0
,18.0
,3.0
,16.0
,7.0
,3.0
,5.0
,8.0
,4.0
,139.0
,4.0
,4.0
,7.0
,11.0
,3.0
,0.0
,2.0
,0.0
,2.0
,0.0
,6.0
,2.0
,4.0
,5.0
,8.0
,3.0
,1.0
,14.0
,4.0
,6.0
,5.0
,2.0
,6.0
,12.0
,14.0
,9.0
,0.0
,4.0
,10.0
,4.0
,3.0
,5.0
,3.0
,2.0
,2.0
,0.0
,0.0
,5.0
,4.0
,6.0
,6.0
,8.0
,3.0
,7.0
,7.0
,1.0
,6.0
,7.0
,4.0
,1.0
,1.0
,1.0
,6.0
,9.0
,7.0
,6.0
,4.0
,1.0
,4.0
,5.0
,0.0
,0.0
,2.0
,7.0
,7.0
,4.0
,1.0
,7.0
,1.0
,2.0
,6.0
,8.0
,0.0
,9.0
,3.0
,3.0
,1.0
,5.0
,0.0
,0.0
,4.0
,10.0
,3.0
,5.0
,0.0
,0.0
,2.0
,2.0
,4.0
,0.0
,0.0
,2.0
,0.0
,1.0
,3.0
,1.0
,0.0
,2.0
,0.0
,7.0
,2.0
,10.0
,1.0
,1.0
,5.0
,3.0
,1.0
,3.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,2.0
,0.0
,1.0
,0.0
,6.0
,2.0
,2331.0
,0.0
,3.0
,4.0
,5.0
,3.0
,0.0
,7.0
,9.0
,1.0
,0.0
,1.0
,1.0
,0.0
,1.0
,1.0
,1.0
,1853.0
,1.0
,2.0
,0.0
,3.0
,4.0
,3.0
,1.0
,0.0
,0.0
,5.0
,2.0
,0.0
,2.0
,2.0
,0.0
,1.0
,0.0
,0.0
,3.0
,1.0
,2.0
,3.0
,1.0
,0.0
,4.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,3.0
,1.0
,2.0
,2.0
,1.0
,0.0
,0.0
,2.0
,1.0
,9.0
,4.0
,4.0
,2.0
,0.0
,0.0
,0.0
,0.0
,2.0
,3.0
,0.0
,1.0
,0.0
,0.0
,4.0
,0.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,3.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,2.0
,0.0
,0.0
,1.0
,1.0
,0.0
,3.0
,1.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,3.0
,2.0
,1.0
,1.0
,1.0
,0.0
,1.0
,0.0
,4.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,2.0
,1.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,1.0
,1.0
,3.0
,5.0
,2.0
,2.0
,2.0
,2.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,2.0
,1.0
,3.0
,0.0
,2.0
,0.0
,3.0
,1.0
,0.0
,1.0
,11.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,614.0
,1.0
,2.0
,1.0
,7.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,1.0
,7.0
,3.0
,1.0
,1.0
,1.0
,3.0
,0.0
,3.0
,2.0
,2.0
,1.0
,1.0
,1.0
,1.0
,342.0
,182.0
,9.0
,2.0
,1.0
,1.0
,0.0
,41.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,3.0
,0.0
,0.0
,1.0
,0.0
,54.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,9.0
,1.0
,0.0
,0.0
,0.0
,52.0
,0.0
,0.0
,0.0
,0.0
,85.0
,2.0
,0.0
,0.0
,0.0
,0.0
,45.0
,0.0
,0.0
,3.0
,46.0
,0.0
,0.0
,1.0
,0.0
,0.0
,264.0
,2.0
,1.0
,4.0
,1.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,6.0
,0.0
,1.0
,0.0
,239.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,10.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,1.0
,1.0
,119.0
,2.0
,1.0
,1.0
,1.0
,1.0
,0.0
,5.0
,2.0
,0.0
,1.0
,1.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,3.0
,0.0
,1.0
,0.0
,0.0
,4.0
,18.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,336.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,41.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,2.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,95.0
,1.0
,89.0
,0.0
,1.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,1.0
,1.0
,11.0
,2.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,1.0
,3.0
,1.0
,97.0
,0.0
,0.0
,0.0
,1.0
,2.0
,1.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,1.0
,65.0
,0.0
,0.0
,1.0
,0.0
,111.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,4.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,1.0
,1.0
,0.0
,65.0
,2.0
,0.0
,0.0
,3.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,29.0
,153.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,73.0
,0.0
,0.0
,0.0
,3.0
,2.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,100.0
,13.0
,0.0
,0.0
,0.0
,1.0
,0.0
,86.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,2.0
,1.0
,1.0
,0.0
,29.0
,0.0
,3.0
,1.0
,0.0
,0.0
,0.0
,111.0
,89.0
,1.0
,114.0
,12.0
,25.0
,0.0
,0.0
,0.0
,0.0
,0.0
,19.0
,0.0
,8.0
,0.0
,0.0
,0.0
,1.0
,2.0
,1.0
,1.0
,0.0
,0.0
,15.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,2.0
,1.0
,0.0
,1.0
,1.0
,46.0
,0.0
,1.0
,1.0
,0.0
,1.0
,0.0
,31.0
,13.0
,0.0
,8.0
,1.0
,33.0
,1.0
,1.0
,20.0
,0.0
,0.0
,25.0
,83.0
,0.0
,20.0
,19.0
,39.0
,0.0
,0.0
,1.0
,1.0
,15.0
,0.0
,1.0
,1.0
,1.0
,7.0
,0.0
,0.0
,28.0
,3.0
,1.0
,10.0
,3.0
,7.0
,0.0
,5.0
,1.0
,2.0
,10.0
,2.0
,2.0
,1.0
,1.0
,1.0
,1.0
,2.0
,3.0
,5.0
,2.0
,4.0
,1.0
,2.0
,24.0
,0.0
,1.0
,1.0
,4.0
,1.0
,1.0
,97.0
,0.0
,2.0
,2.0
,0.0
,5.0
,0.0
,0.0
,0.0
,0.0
,37.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,7.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,1.0
,4.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,47.0
,0.0
,0.0
,0.0
,5.0
,11.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,3.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,2.0
,9.0
,2.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,4.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,5.0
,1.0
,0.0
,0.0
,2.0
,2.0
,1.0
,0.0
,0.0
,8.0
,0.0
,1.0
,0.0
,0.0
,1.0
,1.0
,2.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,3.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,4.0
,0.0
,0.0
,46.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,2.0
,0.0
,0.0
,1.0
,0.0
,2.0
,0.0
,14.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,2.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,4.0
,0.0
,3.0
,0.0
,1.0
,0.0
,0.0
,1.0
,2.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,10.0
,4.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,1.0
,2.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,2.0
,1.0
,0.0
,0.0
,0.0
,4.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,2.0
,0.0
,0.0
,0.0
,6.0
,1.0
,1.0
,1.0
,0.0
,2.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,19.0
,0.0
,1.0
,0.0
,1.0
,2.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,2.0
,6.0
,0.0
,1.0
,0.0
,1.0
,69.0
,0.0
,0.0
,1.0
,0.0
,0.0
,4.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,1.0
,0.0
,0.0
,0.0
,4.0
,3.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,5.0
,0.0
,1.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,3.0
,0.0
,0.0
,3.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,5.0
,1.0
,2.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,1.0
,0.0
,3.0
,16.0
,0.0
,1.0
,2.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,5.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,80.0
,19.0
,3.0
,1.0
,7.0
,10.0
,8.0
,5.0
,18.0
,8.0
,6.0
,7.0
,9.0
,6.0
,8.0
,2.0
,11.0
,2.0
,10.0
,13.0
,6.0
,8.0
,10.0
,8.0
,9.0
,12.0
,14.0
,5.0
,9.0
,31.0
,86.0
,13.0
,12.0
,15.0
,7.0
,21.0
,5.0
,5.0
,8.0
,13.0
,6.0
,5.0
,6.0
,8.0
,4.0
,5.0
,8.0
,13.0
,4.0
,14.0
,9.0
,13.0
,6.0
,6.0
,6.0
,13.0
,10.0
,7.0
,7.0
,7.0
,12.0
,9.0
,8.0
,13.0
,6.0
,8.0
,4.0
,5.0
,8.0
,13.0
,5.0
,9.0
,3.0
,7.0
,5.0
,9.0
,4.0
,17.0
,3.0
,6.0
,4.0
,10.0
,10.0
,10.0
,6.0
,9.0
,8.0
,12.0
,4.0
,7.0
,8.0
,2.0
,4.0
,6.0
,8.0
,4.0
,6.0
,26.0
,7.0
,7.0
,5.0
,3.0
,4.0
,2.0
,4.0
,5.0
,7.0
,4.0
,8.0
,3.0
,175.0
,9.0
,5.0
,4.0
,6.0
,6.0
,14.0
,5.0
,6.0
,12.0
,8.0
,6.0
,6.0
,9.0
,4.0
,6.0
,11.0
,4.0
,5.0
,4.0
,9.0
,5.0
,1.0
,5.0
,7.0
,10.0
,2.0
,0.0
,8.0
,8.0
,5.0
,10.0
,7.0
,0.0
,0.0
,3.0
,3.0
,2.0
,19.0
,4.0
,4.0
,2.0
,6.0
,5.0
,2.0
,2.0
,6.0
,3.0
,4.0
,6.0
,1.0
,1.0
,2.0
,3.0
,2.0
,2.0
,2.0
,6.0
,5.0
,6.0
,1.0
,3.0
,7.0
,3.0
,10.0
,3.0
,7.0
,5.0
,4.0
,10.0
,3.0
,0.0
,6.0
,5.0
,5.0
,9.0
,2.0
,0.0
,4.0
,2.0
,6.0
,9.0
,2.0
,5.0
,5.0
,4.0
,20.0
,5.0
,3.0
,10.0
,25.0
,5.0
,2.0
,1.0
,7.0
,6.0
,4.0
,3.0
,3.0
,3.0
,7.0
,0.0
,88.0
,1.0
,4.0
,1.0
,4.0
,1.0
,1.0
,1.0
,7.0
,2.0
,0.0
,22.0
,0.0
,2.0
,4.0
,0.0
,5.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,2.0
,1.0
,0.0
,0.0
,0.0
,7.0
,5.0
,0.0
,5.0
,0.0
,9.0
,0.0
,0.0
,0.0
,6.0
,14.0
,3.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,1.0
,0.0
,6.0
,3.0
,6.0
,0.0
,0.0
,3.0
,0.0
,1.0
,0.0
,6.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,3.0
,4.0
,0.0
,0.0
,0.0
,3.0
,2.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,3.0
,0.0
,9.0
,0.0
,1.0
,2.0
,4.0
,0.0
,2.0
,0.0
,1.0
,0.0
,1.0
,6.0
,141.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,5.0
,5.0
,6.0
,0.0
,0.0
,1.0
,0.0
,0.0
,6.0
,2.0
,2.0
,0.0
,4.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,4.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,2.0
,4.0
,2.0
,0.0
,3.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,8.0
,2.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,4.0
,0.0
,0.0
,3.0
,2.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,2.0
,1.0
,3.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,2.0
,1.0
,2.0
,0.0
,1.0
,2.0
,14.0
,0.0
,0.0
,1.0
,0.0
,2.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,3.0
,0.0
,0.0
,1.0
,3.0
,0.0
,0.0
,2.0
,0.0
,2.0
,0.0
,1.0
,1.0
,0.0
,2.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,123.0
,2.0
,2.0
,0.0
,3.0
,0.0
,1.0
,1.0
,0.0
,4.0
,2.0
,0.0
,4.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,14.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,2.0
,2.0
,1.0
,1.0
,0.0
,0.0
,0.0
,4.0
,0.0
,2.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,2.0
,3.0
,2.0
,3.0
,1.0
,9.0
,0.0
,0.0
,1.0
,8.0
,1.0
,2.0
,2.0
,0.0
,1.0
,0.0
,2.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,1.0
,0.0
,26.0
,4.0
,0.0
,0.0
,2.0
,5.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,7.0
,1.0
,0.0
,1.0
,6.0
,3.0
,0.0
,2.0
,0.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,2.0
,2.0
,0.0
,2.0
,3.0
,1.0
,0.0
,0.0
,18.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,0.0
,0.0
,5.0
,0.0
,0.0
,0.0
,6.0
,2.0
,2.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,4.0
,0.0
,6.0
,1.0
,2.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,14.0
,0.0
,0.0
,2.0
,1.0
,0.0
,2.0
,6.0
,0.0
,0.0
,2.0
,0.0
,2.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,4.0
,2.0
,0.0
,158.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,4.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,3.0
,3.0
,0.0
,0.0
,1.0
,5.0
,0.0
,1.0
,0.0
,3.0
,0.0
,0.0
,6.0
,1.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,2.0
,3.0
,0.0
,2.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,1.0
,2.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,1.0
,5.0
,6.0
,18.0
,1.0
,5.0
,0.0
,2.0
,0.0
,1.0
,2.0
,3.0
,0.0
,1.0
,3.0
,1.0
,1.0
,1.0
,1.0
,0.0
,3.0
,1.0
,4.0
,0.0
,19.0
,1.0
,0.0
,2.0
,1.0
,0.0
,0.0
,2.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,5.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,2.0
,6.0
,1.0
,3.0
,0.0
,1.0
,0.0
,0.0
,3.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,95.0
,0.0
,3.0
,0.0
,0.0
,2.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,2.0
,3.0
,1.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,2.0
,4.0
,0.0
,0.0
,0.0
,4.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,5.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,1.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,3.0
,0.0
,1.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,5.0
,0.0
,2.0
,1.0
,0.0
,0.0
,1.0
,5.0
,1.0
,1.0
,2.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,1.0
,2.0
,0.0
,0.0
,2.0
,0.0
,2.0
,1.0
,4.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,3.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,1.0
,0.0
,2.0
,2.0
,0.0
,0.0
,0.0
,0.0
,4.0
,1.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,9.0
,0.0
,2.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,4.0
,1.0
,0.0
,0.0
,0.0
,0.0
,5.0
,0.0
,0.0
,0.0
,0.0
,0.0
,75.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,5.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,1.0
,2.0
,2.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,1.0
,0.0
,0.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,2.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.0
,0.0
,1.0
,1.0
,0.0
,0.0
,14.0
,1.0
,0.0
,1.0
,0.0
,0.0
,0.0
,1.0
,0.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,3.0
,0.0
,0.0
,0.0
